source_node_id;soure_node_entity;sink_node_id;sind_node_entity;association_type;sequence
76837;Issue;15607;Version;IssueFixVersion;
76841;Issue;22283;Version;IssueFixVersion;
76851;Issue;12442;Component;IssueComponent;
76851;Issue;14321;Component;IssueComponent;
76851;Issue;15433;Version;IssueVersion;
76851;Issue;15607;Version;IssueFixVersion;
76851;Issue;15624;Version;IssueFixVersion;
76852;Issue;12447;Component;IssueComponent;
76853;Issue;14630;Version;IssueFixVersion;
76859;Issue;12516;Component;IssueComponent;
76859;Issue;15433;Version;IssueVersion;
76859;Issue;15607;Version;IssueFixVersion;
76861;Issue;13616;Component;IssueComponent;
76861;Issue;14640;Version;IssueVersion;
76863;Issue;12512;Component;IssueComponent;
76863;Issue;15407;Version;IssueFixVersion;
76863;Issue;15433;Version;IssueVersion;
76863;Issue;15521;Version;IssueFixVersion;
76864;Issue;12447;Component;IssueComponent;
76865;Issue;13616;Component;IssueComponent;
76865;Issue;14640;Version;IssueFixVersion;
76866;Issue;14708;Version;IssueFixVersion;
76867;Issue;11400;Component;IssueComponent;
76867;Issue;13819;Component;IssueComponent;
76867;Issue;14016;Component;IssueComponent;
76867;Issue;16573;Version;IssueFixVersion;
76869;Issue;12512;Component;IssueComponent;
76869;Issue;15433;Version;IssueVersion;
76869;Issue;15607;Version;IssueFixVersion;
76872;Issue;15419;Version;IssueFixVersion;
76876;Issue;13938;Component;IssueComponent;
76877;Issue;12512;Component;IssueComponent;
76877;Issue;15433;Version;IssueVersion;
76877;Issue;15521;Version;IssueFixVersion;
76878;Issue;12242;Component;IssueComponent;
76878;Issue;15514;Version;IssueFixVersion;
76879;Issue;13938;Component;IssueComponent;
76880;Issue;13938;Component;IssueComponent;
76881;Issue;13938;Component;IssueComponent;
76882;Issue;13938;Component;IssueComponent;
76883;Issue;13938;Component;IssueComponent;
76884;Issue;13938;Component;IssueComponent;
76885;Issue;13618;Component;IssueComponent;
76885;Issue;14640;Version;IssueFixVersion;
76885;Issue;14640;Version;IssueVersion;
76886;Issue;15300;Version;IssueFixVersion;
76887;Issue;13612;Component;IssueComponent;
76888;Issue;12448;Component;IssueComponent;
76888;Issue;15433;Version;IssueVersion;
76889;Issue;12442;Component;IssueComponent;
76889;Issue;13515;Component;IssueComponent;
76889;Issue;15433;Version;IssueVersion;
76889;Issue;15607;Version;IssueFixVersion;
76890;Issue;14321;Component;IssueComponent;
76890;Issue;15433;Version;IssueVersion;
76890;Issue;15624;Version;IssueFixVersion;
76892;Issue;14630;Version;IssueFixVersion;
76894;Issue;15300;Version;IssueFixVersion;
76897;Issue;13616;Component;IssueComponent;
76897;Issue;14340;Component;IssueComponent;
76897;Issue;14640;Version;IssueFixVersion;
76897;Issue;14640;Version;IssueVersion;
76899;Issue;14321;Component;IssueComponent;
76899;Issue;15433;Version;IssueVersion;
76899;Issue;15607;Version;IssueFixVersion;
76902;Issue;13616;Component;IssueComponent;
76902;Issue;14640;Version;IssueFixVersion;
76902;Issue;14640;Version;IssueVersion;
76903;Issue;14321;Component;IssueComponent;
76903;Issue;14412;Component;IssueComponent;
76903;Issue;15433;Version;IssueVersion;
76903;Issue;15624;Version;IssueFixVersion;
76904;Issue;13616;Component;IssueComponent;
76904;Issue;14640;Version;IssueFixVersion;
76904;Issue;14640;Version;IssueVersion;
76909;Issue;12441;Component;IssueComponent;
76909;Issue;15407;Version;IssueFixVersion;
76909;Issue;15433;Version;IssueVersion;
76910;Issue;13620;Component;IssueComponent;
76910;Issue;14636;Version;IssueFixVersion;
76910;Issue;14917;Version;IssueVersion;
76913;Issue;13819;Component;IssueComponent;
76915;Issue;11400;Component;IssueComponent;
76915;Issue;13822;Component;IssueComponent;
76916;Issue;12514;Component;IssueComponent;
76916;Issue;12516;Component;IssueComponent;
76916;Issue;15433;Version;IssueVersion;
76916;Issue;15607;Version;IssueFixVersion;
76921;Issue;11400;Component;IssueComponent;
76921;Issue;13822;Component;IssueComponent;
76922;Issue;14321;Component;IssueComponent;
76922;Issue;15433;Version;IssueVersion;
76922;Issue;15624;Version;IssueFixVersion;
76925;Issue;14321;Component;IssueComponent;
76925;Issue;15433;Version;IssueVersion;
76925;Issue;15624;Version;IssueFixVersion;
76926;Issue;15410;Version;IssueFixVersion;
76932;Issue;12511;Component;IssueComponent;
76932;Issue;13828;Component;IssueComponent;
76932;Issue;14513;Component;IssueComponent;
76932;Issue;15433;Version;IssueVersion;
76932;Issue;16204;Version;IssueFixVersion;
76934;Issue;13812;Component;IssueComponent;
76934;Issue;15433;Version;IssueVersion;
76936;Issue;12005;Version;IssueFixVersion;
76937;Issue;14630;Version;IssueFixVersion;
76938;Issue;12511;Component;IssueComponent;
76938;Issue;13812;Component;IssueComponent;
76938;Issue;15433;Version;IssueVersion;
76938;Issue;15626;Version;IssueFixVersion;
76939;Issue;12441;Component;IssueComponent;
76939;Issue;12511;Component;IssueComponent;
76939;Issue;13812;Component;IssueComponent;
76939;Issue;13866;Component;IssueComponent;
76939;Issue;15433;Version;IssueVersion;
76939;Issue;15626;Version;IssueFixVersion;
76943;Issue;14305;Component;IssueComponent;
76943;Issue;14422;Component;IssueComponent;
76943;Issue;14437;Component;IssueComponent;
76944;Issue;14422;Component;IssueComponent;
76945;Issue;12600;Component;IssueComponent;
76945;Issue;14015;Component;IssueComponent;
76946;Issue;12516;Component;IssueComponent;
76946;Issue;15407;Version;IssueFixVersion;
76946;Issue;15433;Version;IssueVersion;
76949;Issue;14012;Component;IssueComponent;
76953;Issue;14636;Version;IssueFixVersion;
76955;Issue;14530;Component;IssueComponent;
76955;Issue;14531;Component;IssueComponent;
76957;Issue;13616;Component;IssueComponent;
76957;Issue;14640;Version;IssueFixVersion;
76958;Issue;12511;Component;IssueComponent;
76958;Issue;13894;Component;IssueComponent;
76958;Issue;15433;Version;IssueVersion;
76958;Issue;15607;Version;IssueFixVersion;
76959;Issue;12005;Version;IssueFixVersion;
76959;Issue;13814;Component;IssueComponent;
76959;Issue;15515;Version;IssueVersion;
76963;Issue;13941;Component;IssueComponent;
76969;Issue;13616;Component;IssueComponent;
76969;Issue;14640;Version;IssueFixVersion;
76969;Issue;14640;Version;IssueVersion;
76970;Issue;13620;Component;IssueComponent;
76970;Issue;15402;Version;IssueFixVersion;
76970;Issue;15402;Version;IssueVersion;
76984;Issue;12256;Component;IssueComponent;
76985;Issue;13400;Component;IssueComponent;
76985;Issue;15115;Version;IssueFixVersion;
76986;Issue;15102;Version;IssueFixVersion;
76987;Issue;13616;Component;IssueComponent;
76987;Issue;14340;Component;IssueComponent;
76987;Issue;14640;Version;IssueFixVersion;
76987;Issue;14640;Version;IssueVersion;
76987;Issue;15304;Version;IssueFixVersion;
76988;Issue;13505;Component;IssueComponent;
76988;Issue;15433;Version;IssueFixVersion;
76989;Issue;15360;Component;IssueComponent;
76989;Issue;16309;Version;IssueFixVersion;
76991;Issue;13616;Component;IssueComponent;
76991;Issue;14640;Version;IssueFixVersion;
76991;Issue;14640;Version;IssueVersion;
76993;Issue;13616;Component;IssueComponent;
76993;Issue;14340;Component;IssueComponent;
76993;Issue;14640;Version;IssueVersion;
76993;Issue;15304;Version;IssueFixVersion;
76995;Issue;12448;Component;IssueComponent;
76995;Issue;15433;Version;IssueFixVersion;
76996;Issue;12442;Component;IssueComponent;
76996;Issue;13519;Component;IssueComponent;
76996;Issue;14321;Component;IssueComponent;
76996;Issue;15607;Version;IssueVersion;
76996;Issue;15624;Version;IssueFixVersion;
76998;Issue;12442;Component;IssueComponent;
76998;Issue;12512;Component;IssueComponent;
76998;Issue;15403;Version;IssueVersion;
76998;Issue;15607;Version;IssueFixVersion;
76999;Issue;15231;Component;IssueComponent;
76999;Issue;15234;Component;IssueComponent;
77000;Issue;12511;Component;IssueComponent;
77000;Issue;13919;Component;IssueComponent;
77000;Issue;15407;Version;IssueFixVersion;
77000;Issue;15433;Version;IssueVersion;
77001;Issue;13612;Component;IssueComponent;
77001;Issue;15419;Version;IssueFixVersion;
77002;Issue;12516;Component;IssueComponent;
77002;Issue;12518;Component;IssueComponent;
77002;Issue;15433;Version;IssueVersion;
77002;Issue;15607;Version;IssueFixVersion;
77004;Issue;12511;Component;IssueComponent;
77004;Issue;15433;Version;IssueVersion;
77004;Issue;15607;Version;IssueFixVersion;
77006;Issue;12523;Component;IssueComponent;
77006;Issue;15433;Version;IssueVersion;
77010;Issue;12512;Component;IssueComponent;
77010;Issue;15433;Version;IssueVersion;
77010;Issue;15607;Version;IssueFixVersion;
77013;Issue;14012;Component;IssueComponent;
77018;Issue;13616;Component;IssueComponent;
77018;Issue;14640;Version;IssueFixVersion;
77018;Issue;14640;Version;IssueVersion;
77019;Issue;14345;Component;IssueComponent;
77020;Issue;14342;Component;IssueComponent;
77021;Issue;14012;Component;IssueComponent;
77022;Issue;13612;Component;IssueComponent;
77022;Issue;15419;Version;IssueFixVersion;
77024;Issue;14321;Component;IssueComponent;
77024;Issue;15433;Version;IssueVersion;
77024;Issue;15624;Version;IssueFixVersion;
77025;Issue;14011;Component;IssueComponent;
77026;Issue;11400;Component;IssueComponent;
77026;Issue;13813;Component;IssueComponent;
77026;Issue;13820;Component;IssueComponent;
77026;Issue;15802;Version;IssueFixVersion;
77027;Issue;14310;Component;IssueComponent;
77029;Issue;12511;Component;IssueComponent;
77029;Issue;12512;Component;IssueComponent;
77029;Issue;12515;Component;IssueComponent;
77029;Issue;15433;Version;IssueVersion;
77029;Issue;15607;Version;IssueFixVersion;
77030;Issue;12442;Component;IssueComponent;
77030;Issue;12512;Component;IssueComponent;
77030;Issue;15313;Version;IssueVersion;
77030;Issue;15407;Version;IssueFixVersion;
77030;Issue;15521;Version;IssueFixVersion;
77031;Issue;12516;Component;IssueComponent;
77031;Issue;12901;Component;IssueComponent;
77031;Issue;13512;Version;IssueVersion;
77031;Issue;15607;Version;IssueFixVersion;
77032;Issue;14345;Component;IssueComponent;
77033;Issue;13616;Component;IssueComponent;
77033;Issue;14640;Version;IssueFixVersion;
77034;Issue;13612;Component;IssueComponent;
77034;Issue;15419;Version;IssueFixVersion;
77038;Issue;12527;Component;IssueComponent;
77041;Issue;14100;Component;IssueComponent;
77041;Issue;15300;Version;IssueFixVersion;
77042;Issue;12358;Component;IssueComponent;
77042;Issue;14726;Version;IssueFixVersion;
77043;Issue;16456;Version;IssueFixVersion;
77044;Issue;14912;Version;IssueFixVersion;
77045;Issue;13616;Component;IssueComponent;
77045;Issue;14640;Version;IssueVersion;
77046;Issue;13941;Component;IssueComponent;
77048;Issue;15108;Version;IssueFixVersion;
77048;Issue;15555;Version;IssueFixVersion;
77048;Issue;15557;Version;IssueFixVersion;
77048;Issue;15558;Version;IssueFixVersion;
77048;Issue;15559;Version;IssueFixVersion;
77048;Issue;15560;Version;IssueFixVersion;
77048;Issue;15562;Version;IssueFixVersion;
77048;Issue;15563;Version;IssueFixVersion;
77048;Issue;15564;Version;IssueFixVersion;
77049;Issue;15108;Version;IssueFixVersion;
77065;Issue;13616;Component;IssueComponent;
77065;Issue;14640;Version;IssueFixVersion;
77065;Issue;14640;Version;IssueVersion;
77066;Issue;13813;Component;IssueComponent;
77066;Issue;13821;Component;IssueComponent;
77066;Issue;16572;Version;IssueFixVersion;
77067;Issue;13938;Component;IssueComponent;
77069;Issue;13813;Component;IssueComponent;
77069;Issue;13821;Component;IssueComponent;
77069;Issue;15515;Version;IssueVersion;
77069;Issue;15525;Version;IssueFixVersion;
77070;Issue;13938;Component;IssueComponent;
77071;Issue;13938;Component;IssueComponent;
77073;Issue;13813;Component;IssueComponent;
77073;Issue;13821;Component;IssueComponent;
77073;Issue;17748;Version;IssueFixVersion;
77076;Issue;13813;Component;IssueComponent;
77076;Issue;13821;Component;IssueComponent;
77077;Issue;13505;Component;IssueComponent;
77077;Issue;15403;Version;IssueFixVersion;
77078;Issue;12005;Version;IssueFixVersion;
77078;Issue;13813;Component;IssueComponent;
77078;Issue;13821;Component;IssueComponent;
77079;Issue;13828;Component;IssueComponent;
77079;Issue;15313;Version;IssueVersion;
77080;Issue;14321;Component;IssueComponent;
77080;Issue;15433;Version;IssueVersion;
77080;Issue;15624;Version;IssueFixVersion;
77082;Issue;12005;Version;IssueFixVersion;
77082;Issue;13813;Component;IssueComponent;
77084;Issue;13612;Component;IssueComponent;
77084;Issue;14630;Version;IssueFixVersion;
77084;Issue;14632;Version;IssueVersion;
77085;Issue;15500;Component;IssueComponent;
77085;Issue;16474;Version;IssueFixVersion;
77085;Issue;16474;Version;IssueVersion;
77085;Issue;16533;Version;IssueFixVersion;
77087;Issue;19214;Version;IssueFixVersion;
77088;Issue;17559;Version;IssueFixVersion;
77090;Issue;14321;Component;IssueComponent;
77090;Issue;15433;Version;IssueVersion;
77090;Issue;15624;Version;IssueFixVersion;
77091;Issue;12511;Component;IssueComponent;
77091;Issue;12516;Component;IssueComponent;
77091;Issue;15433;Version;IssueVersion;
77091;Issue;15607;Version;IssueFixVersion;
77093;Issue;13620;Component;IssueComponent;
77093;Issue;14638;Version;IssueFixVersion;
77094;Issue;14912;Version;IssueFixVersion;
77095;Issue;14321;Component;IssueComponent;
77095;Issue;15433;Version;IssueVersion;
77095;Issue;15624;Version;IssueFixVersion;
77096;Issue;13616;Component;IssueComponent;
77096;Issue;14340;Component;IssueComponent;
77096;Issue;14640;Version;IssueFixVersion;
77096;Issue;14640;Version;IssueVersion;
77096;Issue;15304;Version;IssueFixVersion;
77098;Issue;12516;Component;IssueComponent;
77098;Issue;15407;Version;IssueFixVersion;
77098;Issue;15433;Version;IssueVersion;
77099;Issue;12516;Component;IssueComponent;
77099;Issue;15407;Version;IssueVersion;
77099;Issue;15521;Version;IssueFixVersion;
77100;Issue;12441;Component;IssueComponent;
77100;Issue;12442;Component;IssueComponent;
77100;Issue;12512;Component;IssueComponent;
77100;Issue;12514;Component;IssueComponent;
77100;Issue;15433;Version;IssueVersion;
77100;Issue;15607;Version;IssueFixVersion;
77102;Issue;14307;Component;IssueComponent;
77102;Issue;14345;Component;IssueComponent;
77103;Issue;13871;Component;IssueComponent;
77103;Issue;15433;Version;IssueVersion;
77105;Issue;14912;Version;IssueFixVersion;
77106;Issue;13616;Component;IssueComponent;
77106;Issue;14640;Version;IssueFixVersion;
77106;Issue;14640;Version;IssueVersion;
77107;Issue;14912;Version;IssueFixVersion;
77108;Issue;13618;Component;IssueComponent;
77108;Issue;14640;Version;IssueFixVersion;
77108;Issue;14640;Version;IssueVersion;
77109;Issue;16025;Component;IssueComponent;
77109;Issue;19202;Component;IssueComponent;
77110;Issue;14202;Version;IssueFixVersion;
77112;Issue;14400;Component;IssueComponent;
77113;Issue;12442;Component;IssueComponent;
77113;Issue;12511;Component;IssueComponent;
77113;Issue;14321;Component;IssueComponent;
77113;Issue;15433;Version;IssueVersion;
77113;Issue;15624;Version;IssueFixVersion;
77114;Issue;12516;Component;IssueComponent;
77114;Issue;15433;Version;IssueVersion;
77116;Issue;12445;Component;IssueComponent;
77116;Issue;15433;Version;IssueVersion;
77116;Issue;15607;Version;IssueFixVersion;
77117;Issue;12516;Component;IssueComponent;
77117;Issue;15407;Version;IssueFixVersion;
77117;Issue;15407;Version;IssueVersion;
77117;Issue;15521;Version;IssueFixVersion;
77118;Issue;12442;Component;IssueComponent;
77118;Issue;12512;Component;IssueComponent;
77118;Issue;15433;Version;IssueVersion;
77118;Issue;15607;Version;IssueFixVersion;
77119;Issue;15505;Version;IssueFixVersion;
77121;Issue;13616;Component;IssueComponent;
77121;Issue;14640;Version;IssueFixVersion;
77128;Issue;13616;Component;IssueComponent;
77128;Issue;14340;Component;IssueComponent;
77128;Issue;14640;Version;IssueFixVersion;
77128;Issue;14640;Version;IssueVersion;
77128;Issue;15304;Version;IssueFixVersion;
77132;Issue;14340;Component;IssueComponent;
77132;Issue;14640;Version;IssueFixVersion;
77132;Issue;15304;Version;IssueFixVersion;
77137;Issue;13941;Component;IssueComponent;
77138;Issue;12447;Component;IssueComponent;
77138;Issue;12527;Component;IssueComponent;
77138;Issue;15409;Version;IssueVersion;
77139;Issue;17012;Component;IssueComponent;
77140;Issue;12448;Component;IssueComponent;
77140;Issue;15433;Version;IssueVersion;
77153;Issue;12445;Component;IssueComponent;
77153;Issue;14321;Component;IssueComponent;
77153;Issue;15433;Version;IssueVersion;
77153;Issue;16001;Version;IssueFixVersion;
77154;Issue;14011;Component;IssueComponent;
77158;Issue;13616;Component;IssueComponent;
77158;Issue;14640;Version;IssueFixVersion;
77158;Issue;14640;Version;IssueVersion;
77159;Issue;12527;Component;IssueComponent;
77163;Issue;12527;Component;IssueComponent;
77164;Issue;13719;Component;IssueComponent;
77164;Issue;15419;Version;IssueFixVersion;
77166;Issue;12447;Component;IssueComponent;
77166;Issue;13514;Component;IssueComponent;
77168;Issue;13515;Component;IssueComponent;
77168;Issue;15433;Version;IssueVersion;
77168;Issue;15607;Version;IssueFixVersion;
77169;Issue;12447;Component;IssueComponent;
77169;Issue;12527;Component;IssueComponent;
77172;Issue;13941;Component;IssueComponent;
77173;Issue;14012;Component;IssueComponent;
77175;Issue;12447;Component;IssueComponent;
77175;Issue;12527;Component;IssueComponent;
